[00:17:14] 📍 Loaded 754 district venues
[13:07:11] ✅ 1016133 → AUTH OK
[13:07:11] ✅ 1050791 → AUTH OK
[13:07:11] ✅ 1016088 → AUTH OK
[13:07:11] ✅ 1049666 → AUTH OK
[13:07:11] ✅ 1018652 → AUTH OK
[13:07:11] ✅ 5059 → AUTH OK
[13:07:11] ✅ 1041743 → AUTH OK
[13:07:11] ✅ 1030504 → AUTH OK
[13:07:11] ✅ 1036962 → AUTH OK
[13:07:11] ✅ 1042635 → AUTH OK
[13:07:11] ✅ 1042615 → AUTH OK
[13:07:11] ✅ 1042640 → AUTH OK
[13:07:11] ✅ 1007054 → AUTH OK
[13:07:11] ✅ 1037511 → AUTH OK
[13:07:11] ✅ 4891 → AUTH OK
[13:07:11] ✅ 4248 → AUTH OK
[13:07:11] ✅ 1037502 → AUTH OK
[13:07:11] ✅ 1011174 → AUTH OK
[13:07:11] ✅ 28925 → AUTH OK
[13:07:11] ✅ 4232 → AUTH OK
[13:07:11] ✅ 3981 → AUTH OK
[13:07:11] ✅ 1041504 → AUTH OK
[13:07:11] ✅ 1042453 → AUTH OK
[13:07:11] ✅ 14702 → AUTH OK
[13:07:11] ✅ 1012595 → AUTH OK
[13:07:11] ✅ 22684 → AUTH OK
[13:07:11] ✅ 19528 → AUTH OK
[13:07:11] ✅ 6044 → AUTH OK
[13:07:11] ✅ 3910 → AUTH OK
[13:07:11] ✅ 7881 → AUTH OK
[13:07:11] ✅ 1037526 → AUTH OK
[13:07:11] ✅ 14694 → AUTH OK
[13:07:11] ✅ 3960 → AUTH OK
[13:07:11] ✅ 32194 → AUTH OK
[13:07:12] ✅ 4028 → AUTH OK
[13:07:12] ✅ 1067946 → AUTH OK
[13:07:12] ✅ 4008 → AUTH OK
[13:07:12] ✅ 58633 → AUTH OK
[13:07:12] ✅ 7534 → AUTH OK
[13:07:12] ✅ 6057 → AUTH OK
[13:07:12] ✅ 25860 → AUTH OK
[13:07:12] ✅ 4067 → AUTH OK
[13:07:12] ✅ 1091219 → AUTH OK
[13:07:12] ✅ 10250 → AUTH OK
[13:07:12] ✅ 1018798 → AUTH OK
[13:07:12] ✅ 1005799 → AUTH OK
[13:07:12] ✅ 1092958 → AUTH OK
[13:07:12] ✅ 43348 → AUTH OK
[13:07:12] ✅ 1050645 → AUTH OK
[13:07:12] ✅ 1019166 → AUTH OK
[13:07:12] ✅ 1005798 → AUTH OK
[13:07:12] ✅ 1037530 → AUTH OK
[13:07:12] ✅ 9135 → AUTH OK
[13:07:12] ✅ 1015289 → AUTH OK
[13:07:12] ✅ 1034375 → AUTH OK
[13:07:12] ✅ 1089067 → AUTH OK
[13:07:12] ✅ 1020333 → AUTH OK
[13:07:12] ✅ 1034383 → AUTH OK
[13:07:12] ✅ 1041725 → AUTH OK
[13:07:12] ✅ 4608 → AUTH OK
[13:07:12] ✅ 1044095 → AUTH OK
[13:07:12] ✅ 1025291 → AUTH OK
[13:07:12] ✅ 27150 → AUTH OK
[13:07:12] ✅ 1058794 → AUTH OK
[13:07:12] ✅ 1023626 → AUTH OK
[13:07:12] ✅ 1058533 → AUTH OK
[13:07:12] ✅ 1039768 → AUTH OK
[13:07:12] ✅ 1019593 → AUTH OK
[13:07:12] ✅ 1015291 → AUTH OK
[13:07:12] ✅ 1034254 → AUTH OK
[13:07:12] ✅ 1033632 → AUTH OK
[13:07:12] ✅ 1034186 → AUTH OK
[13:07:12] ✅ 1013208 → AUTH OK
[13:07:12] ✅ 4042 → AUTH OK
[13:07:12] ✅ 1039751 → AUTH OK
[13:07:12] ✅ 27716 → AUTH OK
[13:07:12] ✅ 496 → AUTH OK
[13:07:12] ✅ 27715 → AUTH OK
[13:07:12] ✅ 24929 → AUTH OK
[13:07:12] ✅ 1063761 → AUTH OK
[13:07:12] ✅ 1016986 → AUTH OK
[13:07:12] ✅ 44966 → AUTH OK
[13:07:12] ✅ 4306 → AUTH OK
[13:07:12] ✅ 28214 → AUTH OK
[13:07:12] ✅ 7747 → AUTH OK
[13:07:12] ✅ 1020288 → AUTH OK
[13:07:12] ✅ 24351 → AUTH OK
[13:07:12] ✅ 1037520 → AUTH OK
[13:07:12] ✅ 9373 → AUTH OK
[13:07:12] ✅ 1088790 → AUTH OK
[13:07:12] ✅ 52996 → AUTH OK
[13:07:12] ✅ 1088803 → AUTH OK
[13:07:12] ✅ 1037142 → AUTH OK
[13:07:12] ✅ 4217 → AUTH OK
[13:07:12] ✅ 7752 → AUTH OK
[13:07:12] ✅ 1039424 → AUTH OK
[13:07:12] ✅ 1036961 → AUTH OK
[13:07:12] ✅ 1067686 → AUTH OK
[13:07:12] ✅ 1053939 → AUTH OK
[13:07:12] ✅ 31987 → AUTH OK
[13:07:13] ✅ 16791 → AUTH OK
[13:07:13] ✅ 1015795 → AUTH OK
[13:07:13] ✅ 15527 → AUTH OK
[13:07:13] ✅ 26401 → AUTH OK
[13:07:13] ✅ 1041692 → AUTH OK
[13:07:13] ✅ 7222 → AUTH OK
[13:07:13] ✅ 509 → AUTH OK
[13:07:13] ✅ 4332 → AUTH OK
[13:07:13] ✅ 1020190 → AUTH OK
[13:07:13] ✅ 44366 → AUTH OK
[13:07:13] ✅ 1003802 → AUTH OK
[13:07:13] ✅ 1063452 → AUTH OK
[13:07:13] ✅ 9420 → AUTH OK
[13:07:13] ✅ 22305 → AUTH OK
[13:07:13] ✅ 1083399 → AUTH OK
[13:07:13] ✅ 1030422 → AUTH OK
[13:07:13] ✅ 1008409 → AUTH OK
[13:07:13] ✅ 30524 → AUTH OK
[13:07:13] ✅ 6093 → AUTH OK
[13:07:13] ✅ 1003773 → AUTH OK
[13:07:13] ✅ 5041 → AUTH OK
[13:07:13] ✅ 1005991 → AUTH OK
[13:07:13] ✅ 25938 → AUTH OK
[13:07:13] ✅ 32294 → AUTH OK
[13:07:13] ✅ 1065451 → AUTH OK
[13:07:13] ✅ 1008335 → AUTH OK
[13:07:13] ✅ 26230 → AUTH OK
[13:07:13] ✅ 4739 → AUTH OK
[13:07:13] ✅ 1041753 → AUTH OK
[13:07:13] ✅ 4902 → AUTH OK
[13:07:13] ✅ 1039842 → AUTH OK
[13:07:13] ✅ 1039877 → AUTH OK
[13:07:13] ✅ 522 → AUTH OK
[13:07:13] ✅ 26676 → AUTH OK
[13:07:13] ✅ 9411 → AUTH OK
[13:07:13] ✅ 9413 → AUTH OK
[13:07:13] ✅ 25808 → AUTH OK
[13:07:13] ✅ 4107 → AUTH OK
[13:07:13] ✅ 25011 → AUTH OK
[13:07:13] ✅ 1040228 → AUTH OK
[13:07:13] ✅ 1005804 → AUTH OK
[13:07:13] ✅ 1021922 → AUTH OK
[13:07:13] ✅ 62637 → AUTH OK
[13:07:13] ✅ 1012189 → AUTH OK
[13:07:13] ✅ 1037345 → AUTH OK
[13:07:13] ✅ 9350 → AUTH OK
[13:07:13] ✅ 9424 → AUTH OK
[13:07:13] ✅ 36879 → AUTH OK
[13:07:13] ✅ 1037532 → AUTH OK
[13:07:13] ✅ 1039272 → AUTH OK
[13:07:13] ✅ 14166 → AUTH OK
[13:07:13] ✅ 9551 → AUTH OK
[13:07:13] ✅ 4036 → AUTH OK
[13:07:13] ✅ 1034324 → AUTH OK
[13:07:13] ✅ 1005797 → AUTH OK
[13:07:13] ✅ 9474 → AUTH OK
[13:07:13] ✅ 4733 → AUTH OK
[13:07:13] ✅ 4272 → AUTH OK
[13:07:13] ✅ 1041505 → AUTH OK
[13:07:13] ✅ 9491 → AUTH OK
[13:07:13] ✅ 1040731 → AUTH OK
[13:07:13] ✅ 7350 → AUTH OK
[13:07:14] ✅ 1037506 → AUTH OK
[13:07:14] ✅ 1042439 → AUTH OK
[13:07:14] ✅ 1071622 → AUTH OK
[13:07:14] ✅ 1008404 → AUTH OK
[13:07:14] ✅ 18823 → AUTH OK
[13:07:14] ✅ 1012081 → AUTH OK
[13:07:14] ✅ 4045 → AUTH OK
[13:07:14] ✅ 1025740 → AUTH OK
[13:07:14] ✅ 1031296 → AUTH OK
[13:07:14] ✅ 14669 → AUTH OK
[13:07:14] ✅ 5058 → AUTH OK
[13:07:14] ✅ 1027903 → AUTH OK
[13:07:14] ✅ 4715 → AUTH OK
[13:07:14] ✅ 9132 → AUTH OK
[13:07:14] ✅ 1037523 → AUTH OK
[13:07:14] ✅ 4725 → AUTH OK
[13:07:14] ✅ 1014990 → AUTH OK
[13:07:14] ✅ 26640 → AUTH OK
[13:07:14] ✅ 42945 → AUTH OK
[13:07:14] ✅ 1065987 → AUTH OK
[13:07:14] ✅ 1052503 → AUTH OK
[13:07:14] ✅ 1064038 → AUTH OK
[13:07:14] ✅ 1015840 → AUTH OK
[13:07:14] ✅ 1016381 → AUTH OK
[13:07:14] ✅ 1041473 → AUTH OK
[13:07:14] ✅ 4050 → AUTH OK
[13:07:14] ✅ 46485 → AUTH OK
[13:07:14] ✅ 7137 → AUTH OK
[13:07:14] ✅ 51499 → AUTH OK
[13:07:14] ✅ 1036772 → AUTH OK
[13:07:14] ✅ 7679 → AUTH OK
[13:07:14] ✅ 1015442 → AUTH OK
[13:07:14] ✅ 1041496 → AUTH OK
[13:07:14] ✅ 7618 → AUTH OK
[13:07:14] ✅ 18460 → AUTH OK
[13:07:14] ✅ 9136 → AUTH OK
[13:07:14] ✅ 1037514 → AUTH OK
[13:07:14] ✅ 16522 → AUTH OK
[13:07:14] ✅ 27219 → AUTH OK
[13:07:14] ✅ 1020453 → AUTH OK
[13:07:14] ✅ 4051 → AUTH OK
[13:07:14] ✅ 1020547 → AUTH OK
[13:07:14] ✅ 1037510 → AUTH OK
[13:07:14] ✅ 1041242 → AUTH OK
[13:07:14] ✅ 1041393 → AUTH OK
[13:07:14] ✅ 9384 → AUTH OK
[13:07:14] ✅ 1075745 → AUTH OK
[13:07:14] ✅ 1032461 → AUTH OK
[13:07:14] ✅ 9174 → AUTH OK
[13:07:14] ✅ 1037531 → AUTH OK
[13:07:14] ✅ 1015286 → AUTH OK
[13:07:14] ✅ 1041458 → AUTH OK
[13:07:14] ✅ 1084553 → AUTH OK
[13:07:14] ✅ 1039840 → AUTH OK
[13:07:14] ✅ 3965 → AUTH OK
[13:07:14] ✅ 1032460 → AUTH OK
[13:07:14] ✅ 9194 → AUTH OK
[13:07:14] ✅ 5145 → AUTH OK
[13:07:14] ✅ 25571 → AUTH OK
[13:07:14] ✅ 55466 → AUTH OK
[13:07:14] ✅ 25045 → AUTH OK
[13:07:14] ✅ 7232 → AUTH OK
[13:07:15] ✅ 30784 → AUTH OK
[13:07:15] ✅ 26281 → AUTH OK
[13:07:15] ✅ 1037527 → AUTH OK
[13:07:15] ✅ 1037491 → AUTH OK
[13:07:15] ✅ 9246 → AUTH OK
[13:07:15] ✅ 1016383 → AUTH OK
[13:07:15] ✅ 1037503 → AUTH OK
[13:07:15] ✅ 1003767 → AUTH OK
[13:07:15] ✅ 1029684 → AUTH OK
[13:07:15] ✅ 1041239 → AUTH OK
[13:07:15] ✅ 25181 → AUTH OK
[13:07:15] ✅ 55853 → AUTH OK
[13:07:15] ✅ 1007282 → AUTH OK
[13:07:15] ✅ 18164 → AUTH OK
[13:07:15] ✅ 3896 → AUTH OK
[13:07:15] ✅ 1035744 → AUTH OK
[13:07:15] ✅ 19513 → AUTH OK
[13:07:15] ✅ 1015975 → AUTH OK
[13:07:15] ✅ 5182 → AUTH OK
[13:07:15] ✅ 62250 → AUTH OK
[13:07:15] ✅ 9285 → AUTH OK
[13:07:15] ✅ 1037516 → AUTH OK
[13:07:15] ✅ 1037521 → AUTH OK
[13:07:15] ✅ 1042605 → AUTH OK
[13:07:15] ✅ 1012280 → AUTH OK
[13:07:15] ✅ 1032901 → AUTH OK
[13:07:15] ✅ 1088811 → AUTH OK
[13:07:15] ✅ 1040181 → AUTH OK
[13:07:15] ✅ 5220 → AUTH OK
[13:07:15] ✅ 7293 → AUTH OK
[13:07:15] ✅ 5150 → AUTH OK
[13:07:15] ✅ 1041804 → AUTH OK
[13:07:15] ✅ 1037517 → AUTH OK
[13:07:15] ✅ 4889 → AUTH OK
[13:07:15] ✅ 1020338 → AUTH OK
[13:07:15] ✅ 14354 → AUTH OK
[13:07:15] ✅ 16523 → AUTH OK
[13:07:15] ✅ 1041199 → AUTH OK
[13:07:15] ✅ 1056892 → AUTH OK
[13:07:15] ✅ 1047917 → AUTH OK
[13:07:15] ✅ 6119 → AUTH OK
[13:07:15] ✅ 1061843 → AUTH OK
[13:07:15] ✅ 1036383 → AUTH OK
[13:07:15] ✅ 4919 → AUTH OK
[13:07:15] ✅ 4780 → AUTH OK
[13:07:15] ✅ 1041683 → AUTH OK
[13:07:15] ✅ 1084822 → AUTH OK
[13:07:15] ✅ 4910 → AUTH OK
[13:07:15] ✅ 17483 → AUTH OK
[13:07:15] ✅ 9661 → AUTH OK
[13:07:15] ✅ 9784 → AUTH OK
[13:07:15] ✅ 1033177 → AUTH OK
[13:07:15] ✅ 1052727 → AUTH OK
[13:07:15] ✅ 29954 → AUTH OK
[13:07:15] ✅ 1050804 → AUTH OK
[13:07:15] ✅ 28235 → AUTH OK
[13:07:15] ✅ 25281 → AUTH OK
[13:07:15] ✅ 7537 → AUTH OK
[13:07:15] ✅ 7826 → AUTH OK
[13:07:15] ✅ 1006037 → AUTH OK
[13:07:15] ✅ 27725 → AUTH OK
[13:07:15] ✅ 4852 → AUTH OK
[13:07:15] ✅ 1041726 → AUTH OK
[13:07:15] ✅ 1018468 → AUTH OK
[13:07:15] ✅ 1030383 → AUTH OK
[13:07:15] ✅ 1041465 → AUTH OK
[13:07:15] ✅ 9150 → AUTH OK
[13:07:15] ✅ 3145 → AUTH OK
[13:07:15] ✅ 1041732 → AUTH OK
[13:07:15] ✅ 7814 → AUTH OK
[13:07:16] ✅ 7753 → AUTH OK
[13:07:16] ✅ 1055922 → AUTH OK
[13:07:16] ✅ 19110 → AUTH OK
[13:07:16] ✅ 1013210 → AUTH OK
[13:07:16] ✅ 4163 → AUTH OK
[13:07:16] ✅ 1028118 → AUTH OK
[13:07:16] ✅ 1074202 → AUTH OK
[13:07:16] ✅ 58822 → AUTH OK
[13:07:16] ✅ 28863 → AUTH OK
[13:07:16] ✅ 7312 → AUTH OK
[13:07:16] ✅ 7856 → AUTH OK
[13:07:16] ✅ 4904 → AUTH OK
[13:07:16] ✅ 9044 → AUTH OK
[13:07:16] ✅ 1050768 → AUTH OK
[13:07:16] ✅ 6096 → AUTH OK
[13:07:16] ✅ 4340 → AUTH OK
[13:07:16] ✅ 4379 → AUTH OK
[13:07:16] ✅ 4255 → AUTH OK
[13:07:16] ✅ 1088778 → AUTH OK
[13:07:16] ✅ 1019687 → AUTH OK
[13:07:16] ✅ 9131 → AUTH OK
[13:07:16] ✅ 7260 → AUTH OK
[13:07:16] ✅ 5080 → AUTH OK
[13:07:16] ✅ 1398 → AUTH OK
[13:07:16] ✅ 27432 → AUTH OK
[13:07:16] ✅ 1020350 → AUTH OK
[13:07:16] ✅ 7627 → AUTH OK
[13:07:16] ✅ 4425 → AUTH OK
[13:07:16] ✅ 1042822 → AUTH OK
[13:07:16] ✅ 30441 → AUTH OK
[13:07:16] ✅ 1041566 → AUTH OK
[13:07:16] ✅ 1026095 → AUTH OK
[13:07:16] ✅ 1041211 → AUTH OK
[13:07:16] ✅ 1041495 → AUTH OK
[13:07:16] ✅ 19289 → AUTH OK
[13:07:16] ✅ 5105 → AUTH OK
[13:07:16] ✅ 1014297 → AUTH OK
[13:07:16] ✅ 1039748 → AUTH OK
[13:07:16] ✅ 1054202 → AUTH OK
[13:07:16] ✅ 6079 → AUTH OK
[13:07:16] ✅ 1041691 → AUTH OK
[13:07:16] ✅ 1031639 → AUTH OK
[13:07:16] ✅ 9176 → AUTH OK
[13:07:16] ✅ 19294 → AUTH OK
[13:07:16] ✅ 1009967 → AUTH OK
[13:07:16] ✅ 1033524 → AUTH OK
[13:07:16] ✅ 26729 → AUTH OK
[13:07:16] ✅ 1031640 → AUTH OK
[13:07:16] ✅ 43960 → AUTH OK
[13:07:16] ✅ 24522 → AUTH OK
[13:07:16] ✅ 1013662 → AUTH OK
[13:07:16] ✅ 10268 → AUTH OK
[13:07:16] ✅ 29510 → AUTH OK
[13:07:16] ✅ 1055117 → AUTH OK
[13:07:16] ✅ 9497 → AUTH OK
[13:07:16] ✅ 9780 → AUTH OK
[13:07:16] ✅ 54684 → AUTH OK
[13:07:16] ✅ 7308 → AUTH OK
[13:07:16] ✅ 1041684 → AUTH OK
[13:07:16] ✅ 1066216 → AUTH OK
[13:07:16] ✅ 984 → AUTH OK
[13:07:16] ✅ 32811 → AUTH OK
[13:07:16] ✅ 33645 → AUTH OK
[13:07:16] ✅ 482 → AUTH OK
[13:07:16] ✅ 1041729 → AUTH OK
[13:07:17] ✅ 1039923 → AUTH OK
[13:07:17] ✅ 1030384 → AUTH OK
[13:07:17] ✅ 1018796 → AUTH OK
[13:07:17] ✅ 4881 → AUTH OK
[13:07:17] ✅ 4714 → AUTH OK
[13:07:17] ✅ 12947 → AUTH OK
[13:07:17] ✅ 9291 → AUTH OK
[13:07:17] ✅ 9527 → AUTH OK
[13:07:17] ✅ 9653 → AUTH OK
[13:07:17] ✅ 1008441 → AUTH OK
[13:07:17] ✅ 476 → AUTH OK
[13:07:17] ✅ 22884 → AUTH OK
[13:07:17] ✅ 1089364 → AUTH OK
[13:07:17] ✅ 1039863 → AUTH OK
[13:07:17] ✅ 1056146 → AUTH OK
[13:07:17] ✅ 15614 → AUTH OK
[13:07:17] ✅ 1041782 → AUTH OK
[13:07:17] ✅ 1078620 → AUTH OK
[13:07:17] ✅ 5103 → AUTH OK
[13:07:17] ✅ 1049289 → AUTH OK
[13:07:17] ✅ 1065452 → AUTH OK
[13:07:17] ✅ 1049288 → AUTH OK
[13:07:17] ✅ 24767 → AUTH OK
[13:07:17] ✅ 1075662 → AUTH OK
[13:07:17] ✅ 1019544 → AUTH OK
[13:07:17] ✅ 6035 → AUTH OK
[13:07:17] ✅ 14703 → AUTH OK
[13:07:17] ✅ 3976 → AUTH OK
[13:07:17] ✅ 1035939 → AUTH OK
[13:07:17] ✅ 1027244 → AUTH OK
[13:07:17] ✅ 1054735 → AUTH OK
[13:07:17] ✅ 1004633 → AUTH OK
[13:07:17] ✅ 1054736 → AUTH OK
[13:07:17] ✅ 1092992 → AUTH OK
[13:07:17] ✅ 1041567 → AUTH OK
[13:07:17] ✅ 52682 → AUTH OK
[13:07:17] ✅ 62907 → AUTH OK
[13:07:17] ✅ 26294 → AUTH OK
[13:07:17] ✅ 5061 → AUTH OK
[13:07:17] ✅ 25008 → AUTH OK
[13:07:17] ✅ 3906 → AUTH OK
[13:07:17] ✅ 31792 → AUTH OK
[13:07:17] ✅ 1042215 → AUTH OK
[13:07:17] ✅ 1024041 → AUTH OK
[13:07:17] ✅ 6121 → AUTH OK
[13:07:17] ✅ 1009010 → AUTH OK
[13:07:17] ✅ 1009117 → AUTH OK
[13:07:17] ✅ 1056839 → AUTH OK
[13:07:17] ✅ 1032344 → AUTH OK
[13:07:17] ✅ 1059680 → AUTH OK
[13:07:17] ✅ 49852 → AUTH OK
[13:07:17] ✅ 4976 → AUTH OK
[13:07:17] ✅ 1054730 → AUTH OK
[13:07:17] ✅ 1056846 → AUTH OK
[13:07:17] ✅ 24880 → AUTH OK
[13:07:17] ✅ 4124 → AUTH OK
[13:07:17] ✅ 1021629 → AUTH OK
[13:07:17] ✅ 1020755 → AUTH OK
[13:07:17] ✅ 1068242 → AUTH OK
[13:07:17] ✅ 1036955 → AUTH OK
[13:07:17] ✅ 1088219 → AUTH OK
[13:07:17] ✅ 39874 → AUTH OK
[13:07:17] ✅ 15526 → AUTH OK
[13:07:17] ✅ 38446 → AUTH OK
[13:07:17] ✅ 9169 → AUTH OK
[13:07:17] ✅ 9100 → AUTH OK
[13:07:17] ✅ 1025576 → AUTH OK
[13:07:18] ✅ 9041 → AUTH OK
[13:07:18] ✅ 9504 → AUTH OK
[13:07:18] ✅ 4890 → AUTH OK
[13:07:18] ✅ 9368 → AUTH OK
[13:07:18] ✅ 10255 → AUTH OK
[13:07:18] ✅ 1053536 → AUTH OK
[13:07:18] ✅ 4038 → AUTH OK
[13:07:18] ✅ 24246 → AUTH OK
[13:07:18] ✅ 1004635 → AUTH OK
[13:07:18] ✅ 7504 → AUTH OK
[13:07:18] ✅ 1036114 → AUTH OK
[13:07:18] ✅ 56144 → AUTH OK
[13:07:18] ✅ 1054742 → AUTH OK
[13:07:18] ✅ 31788 → AUTH OK
[13:07:18] ✅ 1082851 → AUTH OK
[13:07:18] ✅ 1012136 → AUTH OK
[13:07:18] ✅ 1004634 → AUTH OK
[13:07:18] ✅ 24981 → AUTH OK
[13:07:18] ✅ 4174 → AUTH OK
[13:07:18] ✅ 1013355 → AUTH OK
[13:07:18] ✅ 1003803 → AUTH OK
[13:07:18] ✅ 1028879 → AUTH OK
[13:07:18] ✅ 10270 → AUTH OK
[13:07:18] ✅ 7511 → AUTH OK
[13:07:18] ✅ 1053155 → AUTH OK
[13:07:18] ✅ 1011192 → AUTH OK
[13:07:18] ✅ Fetched 589 venues with shows
[13:07:18] ✅ DONE | Shows=2197 | Movies=62
[14:10:08] 📍 Loaded 754 district venues
[14:10:08] 🚀 DISTRICT DAILY SCRAPER STARTED
[14:10:09] ✅ 1067161 → AUTH OK
[14:10:09] ✅ 1096456 → AUTH OK
[14:10:09] ✅ 1102233 → AUTH OK
[14:10:09] ✅ 1102103 → AUTH OK
[14:10:09] ✅ 1102215 → AUTH OK
[14:10:09] ✅ 61879 → AUTH OK
[14:10:09] ✅ 1102096 → AUTH OK
[14:10:09] ✅ 20856 → AUTH OK
[14:10:09] ✅ 1068270 → AUTH OK
[14:10:09] ✅ 1020401 → AUTH OK
[14:10:09] ✅ 1102175 → AUTH OK
[14:10:09] ✅ 1068240 → AUTH OK
[14:10:09] ✅ 1583 → AUTH OK
[14:10:09] ✅ 1101483 → AUTH OK
[14:10:09] ✅ 1102183 → AUTH OK
[14:10:09] ✅ 1086677 → AUTH OK
[14:10:09] ✅ 1102311 → AUTH OK
[14:10:09] ✅ 1101397 → AUTH OK
[14:10:09] ✅ 1102076 → AUTH OK
[14:10:09] ✅ 1102098 → AUTH OK
[14:10:09] ✅ 1102127 → AUTH OK
[14:10:09] ✅ 1044502 → AUTH OK
[14:10:09] ✅ 539 → AUTH OK
[14:10:09] ✅ 1102244 → AUTH OK
[14:10:09] ✅ 1102119 → AUTH OK
[14:10:09] ✅ 1100725 → AUTH OK
[14:10:09] ✅ 1082714 → AUTH OK
[14:10:09] ✅ 1101355 → AUTH OK
[14:10:09] ✅ 1102304 → AUTH OK
[14:10:09] ✅ 1102097 → AUTH OK
[14:10:09] ✅ 9508 → AUTH OK
[14:10:09] ✅ 4430 → AUTH OK
[14:10:09] ✅ 1096482 → AUTH OK
[14:10:09] ✅ 1102100 → AUTH OK
[14:10:09] ✅ 1102289 → AUTH OK
[14:10:09] ✅ 1096475 → AUTH OK
[14:10:09] ✅ 1096524 → AUTH OK
[14:10:09] ✅ 1102280 → AUTH OK
[14:10:09] ✅ 7854 → AUTH OK
[14:10:09] ✅ 1101450 → AUTH OK
[14:10:09] ✅ 1101584 → AUTH OK
[14:10:09] ✅ 1102094 → AUTH OK
[14:10:09] ✅ 1102186 → AUTH OK
[14:10:09] ✅ 1011906 → AUTH OK
[14:10:09] ✅ 1094756 → AUTH OK
[14:10:09] ✅ 1102173 → AUTH OK
[14:10:09] ✅ 9736 → AUTH OK
[14:10:09] ✅ 1096734 → AUTH OK
[14:10:09] ✅ 1102095 → AUTH OK
[14:10:09] ✅ 1102272 → AUTH OK
[14:10:10] ✅ 51512 → AUTH OK
[14:10:10] ✅ 1101471 → AUTH OK
[14:10:10] ✅ 1095290 → AUTH OK
[14:10:10] ✅ 1102164 → AUTH OK
[14:10:10] ✅ 1102182 → AUTH OK
[14:10:10] ✅ 1102270 → AUTH OK
[14:10:10] ✅ 1102256 → AUTH OK
[14:10:10] ✅ 1102071 → AUTH OK
[14:10:10] ✅ 1102248 → AUTH OK
[14:10:10] ✅ 7257 → AUTH OK
[14:10:10] ✅ 1102242 → AUTH OK
[14:10:10] ✅ 1102181 → AUTH OK
[14:10:10] ✅ 1101451 → AUTH OK
[14:10:10] ✅ 1102165 → AUTH OK
[14:10:10] ✅ 1101521 → AUTH OK
[14:10:10] ✅ 1102082 → AUTH OK
[14:10:10] ✅ 1101568 → AUTH OK
[14:10:10] ✅ 1102073 → AUTH OK
[14:10:10] ✅ 1102084 → AUTH OK
[14:10:10] ✅ 1102277 → AUTH OK
[14:10:10] ✅ 1038431 → AUTH OK
[14:10:10] ✅ 1102176 → AUTH OK
[14:10:10] ✅ 1102174 → AUTH OK
[14:10:10] ✅ 1102273 → AUTH OK
[14:10:10] ✅ 1102047 → AUTH OK
[14:10:10] ✅ 1102269 → AUTH OK
[14:10:10] ✅ 1102265 → AUTH OK
[14:10:10] ✅ 1102080 → AUTH OK
[14:10:10] ✅ 1102253 → AUTH OK
[14:10:10] ✅ 1102090 → AUTH OK
[14:10:10] ✅ 1101590 → AUTH OK
[14:10:10] ✅ 1041690 → AUTH OK
[14:10:10] ✅ 28486 → AUTH OK
[14:10:10] ✅ 1056145 → AUTH OK
[14:10:10] ✅ 4222 → AUTH OK
[14:10:10] ✅ 1102184 → AUTH OK
[14:10:10] ✅ 1102247 → AUTH OK
[14:10:10] ✅ 1102291 → AUTH OK
[14:10:10] ✅ 1102129 → AUTH OK
[14:10:10] ✅ 1102261 → AUTH OK
[14:10:10] ✅ 1102055 → AUTH OK
[14:10:10] ✅ 1031364 → AUTH OK
[14:10:10] ✅ 1102213 → AUTH OK
[14:10:10] ✅ 1102241 → AUTH OK
[14:10:10] ✅ 1031589 → AUTH OK
[14:10:11] ✅ 1102132 → AUTH OK
[14:10:11] ✅ 1060495 → AUTH OK
[14:10:11] ✅ 1101387 → AUTH OK
[14:10:11] ✅ 1102299 → AUTH OK
[14:10:11] ✅ 1102106 → AUTH OK
[14:10:11] ✅ 1101388 → AUTH OK
[14:10:11] ✅ 1101423 → AUTH OK
[14:10:11] ✅ 1102166 → AUTH OK
[14:10:11] ✅ 1102123 → AUTH OK
[14:10:11] ✅ 1691 → AUTH OK
[14:10:11] ✅ 1102137 → AUTH OK
[14:10:11] ✅ 1102068 → AUTH OK
[14:10:11] ✅ 1078022 → AUTH OK
[14:10:11] ✅ 1102125 → AUTH OK
[14:10:11] ✅ 1053154 → AUTH OK
[14:10:11] ✅ 1101368 → AUTH OK
[14:10:11] ✅ 4132 → AUTH OK
[14:10:11] ✅ 1039880 → AUTH OK
[14:10:11] ✅ 1102147 → AUTH OK
[14:10:11] ✅ 1101217 → AUTH OK
[14:10:11] ✅ 1042102 → AUTH OK
[14:10:11] ✅ 1102120 → AUTH OK
[14:10:11] ✅ 1102285 → AUTH OK
[14:10:11] ✅ 1080585 → AUTH OK
[14:10:11] ✅ 1078001 → AUTH OK
[14:10:11] ✅ 1102284 → AUTH OK
[14:10:11] ✅ 1102168 → AUTH OK
[14:10:11] ✅ 1102134 → AUTH OK
[14:10:11] ✅ 1102258 → AUTH OK
[14:10:11] ✅ 1102069 → AUTH OK
[14:10:11] ✅ 1041689 → AUTH OK
[14:10:11] ✅ 1100831 → AUTH OK
[14:10:11] ✅ 20834 → AUTH OK
[14:10:11] ✅ 1037501 → AUTH OK
[14:10:11] ✅ 1102067 → AUTH OK
[14:10:11] ✅ 5172 → AUTH OK
[14:10:11] ✅ 43628 → AUTH OK
[14:10:11] ✅ 1101219 → AUTH OK
[14:10:11] ✅ 4911 → AUTH OK
[14:10:11] ✅ 1101452 → AUTH OK
[14:10:11] ✅ 1102276 → AUTH OK
